Age,total_rooms,total_bedrooms,households,median_income,Value
52,436,81,68,1.8625,69300
52,621,129,124,1.7188,69300
52,1545,279,266,3.825,69300
52,1208,232,232,2.3523,69300
52,1174,249,242,1.7143,69200
52,651,157,151,2.0833,69200
52,1738,403,366,2.4717,69200
52,964,198,201,3.0917,69200
52,2022,413,408,2.5655,69200
52,28,4,5,1.625,69100
52,3553,659,611,3.3169,69100
52,421,,106,2.2679,69100
52,404,96,100,2.4583,69100
52,1120,248,237,2.2386,69100
52,1717,403,401,1.6759,69100
52,423,110,94,1.3583,69100
52,435,96,83,2.9125,69100
52,893,164,155,3.6875,69100
52,1956,402,397,2.3023,69000
52,1166,268,266,2.3469,69000
52,3453,666,601,3.0043,69000
52,3609,712,742,2.8565,69000
52,2799,,596,2.6343,69000
52,391,71,71,4.3864,69000
52,434,89,86,2.4211,69000
52,9849,1887,1780,3.5877,68900
52,5514,909,970,3.8598,68900
52,1690,327,296,3.25,68900
52,840,154,150,2.4063,68900
52,527,112,112,1.6172,68900
52,1005,159,139,4.4,68900
52,3725,543,463,5.7476,68900
52,2368,297,301,8.7783,68900
52,1373,264,245,2.5486,68800
52,2256,420,397,4.9236,68800
52,223,37,37,3.375,68800
52,6473,1212,1123,3.2246,68700
52,1343,223,225,3.2391,68700
52,1653,285,291,3.3482,68700
52,1787,296,287,3.8864,68600
52,1244,209,197,2.875,68600
52,9374,1847,1722,3.462,68600
52,349,59,40,3.3036,68600
52,9601,1639,1575,4.5332,68600
52,207,41,43,3.6023,68500
52,2607,557,475,3.4632,68500
52,3476,650,665,3.3438,68500
52,102,23,33,2.25,68500
52,9148,1906,1853,3.2447,68500
52,906,146,129,3.4167,68500
52,3655,598,596,4.6053,68500
52,3096,545,519,4.5701,68500
52,1658,301,298,4.1705,68500
52,1959,379,365,3.3567,68500
52,375,58,37,3.9844,68400
52,19,19,9,0.536,68400
52,3469,661,628,3.4079,68400
52,3275,760,705,2.48,68400
52,828,123,133,5.5,68400
52,1232,180,196,6.9682,68400
52,2911,445,460,4.9904,68300
52,3230,587,560,3.5775,68300
52,90,18,18,1.125,68300
52,5129,1171,1128,2.0272,68300
52,1909,398,380,2.3783,68300
52,3814,790,804,3.5208,68300
52,4034,771,742,3.8065,68300
52,6333,1355,1265,3.0217,68300
52,3262,588,578,3.996,68300
52,3204,625,605,2.6567,68300
52,1956,327,307,3.7857,68300
52,2875,560,558,3.5489,68200
52,13315,2424,2289,4.2471,68200
52,3062,584,538,4.3864,68200
52,4961,902,804,4.2823,68200
52,4478,647,672,5.1473,68200
52,136,20,22,2.2279,68200
52,3491,657,644,3.3844,68200
52,7566,1348,1199,4.744,68200
52,1147,140,136,6.8654,68100
52,3176,468,471,5.5684,68100
52,2773,384,381,6.4788,68100
52,1975,375,326,2.6932,68100
52,705,114,141,3.1912,68100
52,2793,476,477,3.4667,68000
52,4065,841,680,3.072,68000
52,2349,446,392,3.1625,68000
52,1114,172,174,4.7159,68000
52,4006,762,718,3.1848,68000
52,3269,647,617,2.2336,68000
52,568,124,116,2.1518,67900
52,1221,260,275,3.65,67900
52,2493,535,504,3.3368,67900
52,4197,1006,874,2.166,67900
52,1499,250,271,4.3851,67900
52,2434,511,546,2.9219,67900
52,1442,229,220,4.2969,67900
52,1648,293,294,2.4,67900
52,1974,393,377,3.1286,67800
52,2485,434,434,3.8542,67800
52,2930,588,570,3.5395,67800
52,2760,632,576,2.0227,67800
52,1959,342,356,4.5208,67800
52,3012,616,595,2.6346,67700
52,826,167,150,2.5,67700
52,934,,255,0.9336,67700
52,1433,298,302,2.7621,67700
52,1768,423,392,1.8315,67600
52,1718,395,400,1.933,67600
52,1748,329,302,2.5938,67600
52,1750,347,356,2.9137,67500
52,2848,623,576,2.1487,67500
52,3887,803,779,2.5089,67500
52,2278,479,449,2.5148,67500
52,2483,459,445,3.0721,67500
52,3679,613,581,4.5,67500
52,2369,413,422,3.2632,67500
52,2039,331,342,3.9844,67500
52,1713,334,297,2.1969,67500
52,3951,797,740,2.6722,67500
52,2162,459,441,3.1857,67500
52,887,217,199,2.1528,67500
52,3495,641,684,3.1568,67500
52,1437,400,338,1.6078,67500
52,2973,620,570,3.0645,67500
52,2001,387,387,3.148,67500
52,2881,584,570,3.0398,67500
52,1438,237,208,3.3516,67500
52,1043,196,197,3.4125,67500
52,1437,307,284,2.1036,67500
52,1591,364,352,1.564,67500
52,1721,399,382,2.5363,67500
52,1469,370,349,1.7104,67500
52,1241,240,266,2.8194,67500
52,2331,508,484,2.5313,67500
52,5737,1286,1210,1.6731,67500
52,201,35,22,1.3036,67500
52,1981,507,468,1.9013,67500
52,693,207,192,1.0217,67500
52,311,95,94,1.2902,67500
52,1580,385,361,2.7538,67500
52,683,189,195,1.8162,67500
52,484,202,204,0.6825,67500
52,178,53,62,0.4999,67500
52,121,41,41,0.9573,67500
52,530,177,158,1.1875,67500
52,3960,716,724,3.9886,67500
52,1467,328,310,2.7917,67500
52,2359,504,480,2.0833,67500
52,422,63,63,7.3841,67500
52,1913,335,333,3.1397,67500
52,1791,359,322,2.1458,67500
52,3377,669,663,2.9783,67500
52,1320,255,232,2.6523,67500
52,1762,418,308,1.6767,67500
52,5075,978,838,3.0577,67500
52,2254,328,112,4.25,67500
52,505,124,129,1.3696,67500
52,5200,1119,1102,2.6964,67500
52,1700,325,326,2.4485,67500
52,3487,740,685,2.7209,67500
52,244,52,60,1.425,67500
52,45,8,9,1.7679,67500
52,60,12,14,3.625,67500
52,2617,659,642,1.6952,67500
52,2360,607,605,1.7054,67400
52,215,62,66,1.75,67400
52,2051,500,467,1.59,67300
52,2764,639,600,1.9643,67300
52,568,150,145,1.8167,67300
52,2074,477,431,2.0885,67300
52,3819,955,932,1.9206,67300
52,319,120,85,2.4792,67300
52,1153,420,357,1.0801,67200
52,2014,505,515,1.5515,67200
52,3655,696,647,3.4703,67200
52,2647,604,550,2.273,67200
52,4412,925,817,2.6899,67200
52,1009,238,246,2.5993,67000
52,1437,,320,2.1779,67000
52,512,132,127,1.2857,67000
52,5042,834,787,4.6484,67000
52,4236,879,850,2.3849,67000
52,1727,439,386,1.8929,67000
52,3309,603,555,3.8372,67000
52,4054,654,667,4.6833,67000
52,3497,887,816,1.9444,67000
52,1326,375,375,1.871,67000
52,1493,278,268,2.9821,67000
52,3257,574,588,3.5331,67000
52,1561,354,332,1.8466,66900
52,3964,824,766,2.3152,66900
52,1549,369,370,2.0493,66900
52,4981,814,686,3.7041,66900
52,8489,1673,1575,2.9451,66900
52,335,76,67,1.2273,66900
52,284,51,46,1.8958,66900
52,2282,423,398,3.8214,66900
52,6660,1217,1087,3.0809,66900
52,1010,155,157,3.8984,66800
52,3375,630,598,2.69,66800
52,3294,667,652,2.6417,66800
52,3214,682,640,2.0385,66800
52,315,89,58,1.4464,66800
52,291,48,47,5.6945,66800
52,1170,227,222,2.3906,66800
52,816,159,147,3.2604,66800
52,918,154,139,3.9688,66800
52,1395,264,253,3.6181,66700
52,1527,256,240,3.6629,66700
52,819,157,150,3.4934,66600
52,1440,267,249,3.9821,66600
52,455,70,69,4.8958,66600
52,4579,914,856,2.6619,66600
52,1178,206,214,4.5625,66500
52,1016,206,209,2.151,66500
52,4485,805,832,3.7611,66400
52,1705,279,236,2.6591,66400
52,3396,705,694,2.0521,66400
52,1812,361,334,1.55,66400
52,1179,249,243,3.1125,66400
52,925,176,168,2.6406,66400
52,1285,270,273,1.7169,66400
52,958,184,177,2.1875,66300
52,1717,325,307,2.6705,66300
52,946,198,173,1.9728,66300
52,613,123,116,3.1875,66300
52,467,,83,4.1346,66200
52,4109,820,713,3.2396,66200
52,2427,450,474,2.8833,66100
52,1772,332,331,3.7045,66100
52,1995,448,443,2.1833,66100
52,2263,410,330,3.5795,66100
52,2919,503,491,5.2452,66100
52,2110,406,345,2.3173,66100
52,1223,330,245,2.8558,66000
52,69,28,14,0.536,66000
52,294,49,47,3,66000
52,1358,231,214,3.1645,66000
52,1401,299,282,3.4464,66000
52,504,96,97,3.5,66000
52,412,75,75,2.5,66000
52,48,12,8,4,66000
52,524,112,96,1.7188,66000
52,1045,233,230,2.3583,66000
52,1926,410,321,1.6214,65900
52,1333,230,229,3.06,65900
52,2905,561,551,2.2566,65900
52,2657,486,392,3.3824,65900
52,3643,706,697,3.1523,65900
52,2829,732,712,1.6445,65900
52,239,39,36,5.3168,65900
52,350,62,63,2.5938,65900
52,509,115,115,2.2679,65900
52,1200,221,192,2.5402,65800
52,1468,245,231,3.4643,65800
52,1288,237,233,2.3864,65800
52,1256,212,236,2.9844,65800
52,1380,,262,2.1875,65800
52,1802,335,329,3.1641,65800
52,1417,263,263,3.3083,65800
52,1162,254,225,2.1932,65800
52,570,123,107,1.875,65800
52,707,114,86,6.1324,65800
52,2920,481,490,3.9286,65700
52,729,134,121,4.2188,65700
52,1186,225,234,3.4167,65700
52,2285,499,471,2.7857,65600
52,1118,195,209,2.9135,65600
52,1940,337,332,3.6597,65600
52,1871,409,256,2.6103,65600
52,4966,985,904,3.1042,65600
52,4272,996,962,1.9829,65600
52,2840,733,737,1.9429,65600
52,1084,271,236,1.6213,65600
52,2140,445,409,2.4706,65600
52,264,72,70,1.4063,65500
52,2874,612,596,2.7381,65500
52,9885,1871,1843,3.4821,65500
52,2899,745,633,2.2292,65500
52,1131,285,281,1.5531,65500
52,2310,484,447,2.2083,65400
52,1724,352,348,1.7227,65400
52,2383,576,583,1.4529,65400
52,1611,285,261,3.5547,65400
52,1664,253,254,4.4083,65400
52,3078,477,487,4.601,65400
52,2974,495,461,4.4886,65400
52,1340,244,231,3.375,65400
52,1191,242,260,2.7243,65400
52,6337,1593,1480,2.0643,65300
52,1488,252,259,4.1859,65300
52,4527,887,825,3.7065,65300
52,1901,313,320,3.8958,65200
52,3795,604,609,4.6635,65200
52,4480,776,767,3.809,65200
52,1879,444,410,2.4183,65200
52,336,60,68,5.3946,65200
52,2037,464,451,2.4556,65200
52,1547,418,400,1.5613,65200
52,2991,637,606,1.8849,65200
52,2321,455,489,3.0962,65100
52,1984,528,452,1.9375,65000
52,1874,411,377,2.5038,65000
52,2183,559,506,1.6902,65000
52,2035,476,453,1.4661,65000
52,1317,309,337,1.6719,65000
52,2355,531,497,1.8208,65000
52,1147,243,239,2.2431,65000
52,1432,328,336,1.6823,65000
52,1991,348,344,3.4492,65000
52,2787,587,601,2.5469,65000
52,2559,539,504,1.4727,65000
52,1299,338,311,1.3348,64900
52,1405,204,215,4.2188,64900
52,2574,425,391,4.3864,64900
52,2320,502,489,3.2465,64900
52,3585,548,577,4.174,64900
52,3519,577,549,4.2792,64800
52,2693,481,435,3.8534,64800
52,1969,297,268,3.4698,64800
52,4833,944,841,2.6842,64800
52,1366,220,203,4.0625,64700
52,6408,1087,1106,4.2656,64700
52,3212,542,508,3.3793,64700
52,2098,372,333,4.45,64700
52,2121,375,366,3.3958,64700
52,2774,451,428,4.3833,64700
52,2264,390,403,3.6111,64700
52,1907,347,367,2.0978,64700
52,2144,376,370,3.4426,64700
52,5022,1103,956,2.3963,64600
52,2659,396,407,5.234,64600
52,1871,321,294,4,64600
52,1860,400,365,1.5281,64600
52,2857,662,685,1.8095,64600
52,1189,248,219,3.8611,64500
52,3041,683,687,1.6315,64500
52,3819,702,658,2.4464,64500
52,2302,412,399,2.8,64500
52,1282,198,159,3.2917,64400
52,845,155,136,2.125,64400
52,540,110,74,3.6111,64400
52,645,131,122,1.7417,64400
52,412,93,95,2.6597,64300
52,1826,329,318,1.9797,64300
52,2668,510,505,3.3125,64100
52,2129,350,314,2.7039,64100
52,1650,313,284,2.9048,64100
52,778,135,155,1.7857,64100
52,1716,323,282,2.9324,64100
52,633,129,140,2.1827,64000
52,2611,503,483,2.3657,64000
52,1950,407,376,2.5197,64000
52,1782,334,311,3.3594,63900
52,4815,910,539,2.881,63900
52,388,108,17,6.1359,63900
52,1978,375,333,2.6827,63900
52,3848,689,683,2.6352,63900
52,2336,426,368,3.0833,63900
52,2077,388,389,3.1361,63800
52,3873,810,627,2.4555,63800
52,396,78,72,1.3889,63800
52,2102,358,371,3.1908,63800
52,2722,511,495,2.8447,63800
52,1621,318,283,3.5,63800
52,2467,469,444,2.0425,63700
52,1912,336,325,3.7,63700
52,762,138,139,4.2917,63700
52,2191,493,499,1.6483,63700
52,2378,584,494,1.577,63700
52,1554,308,301,1.8077,63700
52,3719,803,764,2.3517,63600
52,3404,731,683,2.6149,63600
52,2750,476,464,3.5305,63600
52,744,156,165,2.1898,63600
52,3182,630,642,1.9727,63500
52,2500,509,494,2.035,63500
52,1401,331,299,2.225,63500
52,2297,573,551,1.787,63500
52,1677,346,327,2.4375,63500
52,1631,340,333,1.7708,63500
52,1548,290,265,1.9773,63500
52,1952,397,333,2.25,63400
52,2053,465,447,1.4923,63400
52,916,194,178,2.125,63400
52,2516,,494,1.7566,63400
52,1435,277,254,2.3043,63400
52,852,176,148,1.7125,63300
52,1065,214,198,2.625,63300
52,4006,797,752,2.3929,63300
52,1566,306,287,1.9038,63300
52,2352,477,447,2.2292,63300
52,1079,222,197,3.1319,63300
52,2087,382,361,2.207,63300
52,1296,287,260,1.9191,63300
52,1730,350,322,1.8375,63200
52,2563,658,611,1.023,63200
52,1387,272,237,2.1759,63200
52,2467,529,502,1.8571,63200
52,817,206,89,3.631,63200
52,2050,471,195,2.7083,63200
52,1637,297,270,3.2891,63100
52,3758,798,757,2.3667,63100
52,712,131,90,2.3958,63100
52,3851,818,560,2.125,63100
52,1350,300,172,1.7393,63100
52,1498,331,242,2.0268,63000
52,2231,421,364,2.4792,63000
52,141,59,23,1.125,63000
52,2680,599,345,2.2115,63000
52,619,160,104,1.9107,63000
52,767,206,121,1.625,63000
52,1650,377,282,1.8933,62900
52,769,205,126,1.7875,62900
52,708,202,136,1.1602,62900
52,1451,278,254,1.7262,62900
52,1573,361,330,1.9034,62900
52,1091,217,201,1.8696,62800
52,241,84,61,1.375,62800
52,661,146,57,0.4999,62800
52,365,102,49,1.7969,62800
52,98,28,8,0.536,62800
52,1848,449,150,2.8472,62800
52,518,108,80,2.7083,62700
52,133,35,37,3.625,62700
52,449,151,53,0.8362,62700
52,1302,424,133,3.1964,62700
52,2747,515,453,2.9828,62600
52,1268,269,183,1.742,62500
52,1431,416,225,1.4821,62500
52,2749,575,491,3.0391,62500
52,2271,398,358,4.0703,62500
52,560,90,113,2.5417,62500
52,1675,373,316,1.6722,62500
52,1470,330,301,1.8163,62400
52,2581,628,592,1.8429,62400
52,2467,520,515,2.5521,62400
52,728,,149,3.0156,62300
52,1546,415,395,1.1728,62300
52,337,69,73,2.3438,62300
52,402,86,87,3.1719,62300
52,1389,290,271,2.0857,62300
52,3027,608,592,2.6445,62300
52,3451,625,574,2.9554,62200
52,1621,323,324,2.75,62200
52,2112,363,335,4.2222,62200
52,3000,628,590,2.5141,62200
52,1669,314,325,3.3869,62100
52,3965,804,733,2.6906,62100
52,2342,439,465,3.017,62100
52,1180,222,212,2.0729,62100
52,2465,536,522,1.5223,62100
52,1281,,293,1.9602,62100
52,1590,422,407,1.8068,62100
52,1408,326,324,1.7165,62100
52,2201,429,412,2.75,62000
52,1402,324,316,2.25,62000
52,1509,352,336,1.625,62000
52,858,228,224,1.5714,62000
52,1689,371,329,2.5719,62000
52,1039,190,193,2.6711,62000
52,1775,416,383,1.8801,62000
52,1517,361,343,1.5875,62000
52,877,219,218,2,62000
52,1533,361,386,1.5608,62000
52,1885,363,338,3.2159,62000
52,1508,323,312,2.1205,62000
52,1730,310,309,2.6648,61900
52,2076,350,340,4.3281,61900
52,1660,349,306,1.4812,61900
52,1465,303,297,2.0363,61800
52,2158,413,395,2.0216,61800
52,1115,193,176,2.7969,61800
52,2293,466,468,1.9342,61800
52,1824,333,282,2.3365,61800
52,1743,340,336,2.2222,61700
52,1469,303,259,1.6645,61700
52,1740,319,308,2.5743,61700
52,1832,455,429,2.0227,61600
52,1855,416,410,2.3304,61600
52,1515,358,309,1.4432,61600
52,2985,607,607,2.1602,61600
52,2060,383,397,3.4312,61600
52,1132,177,178,5.3767,61500
52,1896,266,277,9.0376,61500
52,2603,478,423,4.5938,61500
52,4505,834,775,4.0144,61500
52,2250,430,468,4.1812,61500
52,1195,220,229,3.1486,61500
52,3221,617,565,2.9844,61500
52,1440,431,440,1.2634,61400
52,1235,369,341,1.474,61400
52,3723,831,770,1.8299,61400
52,1893,453,425,1.4729,61400
52,792,232,222,0.7445,61300
52,1636,338,332,2.425,61300
52,3245,469,450,5.8673,61300
52,3433,626,626,3.5296,61300
52,3598,701,678,3.1111,61300
52,1051,297,274,0.78,61300
52,2057,472,439,2.4113,61300
52,3289,621,631,3.1599,61300
52,2199,403,394,2.73,61300
52,3146,595,513,2.7857,61200
52,1666,294,301,2.6065,61200
52,3379,612,618,2.7321,61200
52,1638,323,322,2.1731,61200
52,2377,414,424,4.4,61200
52,2946,664,622,1.6829,61200
52,1435,,254,2.4281,61200
52,2084,482,420,1.5321,61200
52,788,181,180,1.47,61100
52,1427,311,293,2.625,61100
52,1355,363,384,1.3444,61100
52,951,235,222,1.7734,61000
52,1433,265,276,1.9135,61000
52,2079,459,462,1.5464,61000
52,1494,275,235,2.6875,61000
52,2295,508,478,1.684,60900
52,1513,374,350,1.2012,60900
52,1898,481,433,1.1419,60900
52,2274,514,521,1.9138,60900
52,2107,451,442,2.2024,60900
52,2812,514,523,3.7404,60900
52,2881,518,504,4.0806,60900
52,3631,635,628,4.7723,60900
52,1821,345,299,2.75,60800
52,3578,720,640,2.425,60800
52,2060,414,355,2.8795,60800
52,3521,615,636,3.3875,60800
52,2032,308,336,4.0298,60800
52,2945,592,532,2.5733,60800
52,2382,377,386,5.1896,60800
52,1439,253,223,3.0972,60800
52,2234,357,361,4.2778,60700
52,3860,760,664,2.0714,60700
52,1256,209,195,4.0221,60700
52,3023,469,492,5.3602,60600
52,1157,179,191,5.3495,60600
52,3331,839,763,1.6148,60600
52,1204,227,247,3.925,60600
52,3817,719,714,3.8235,60600
52,3266,604,580,3.1574,60600
52,2025,328,346,3.5313,60600
52,2316,387,378,4.3816,60600
52,3137,628,548,2.5,60500
52,2778,431,451,5.2561,60500
52,2409,436,440,3.6895,60500
52,2309,424,453,2.9886,60400
52,2401,409,409,4.0577,60400
52,1472,228,257,5.3909,60400
52,3045,,516,5.4337,60400
52,2864,571,475,2.9698,60400
52,1635,422,399,2.7,60400
52,2394,458,389,2.6875,60400
52,2172,352,354,4.9464,60300
52,1932,330,291,3.6875,60300
52,2624,527,520,2.125,60300
52,1680,343,350,2.7336,60300
52,1895,340,313,2.2333,60300
52,1702,348,350,2.5,60200
52,1696,279,291,2.3,60200
52,2445,526,476,1.9355,60200
52,1673,318,343,2.706,60200
52,1082,202,213,2.4032,60200
52,1290,304,309,1.4429,60000
52,2481,586,498,1.6378,60000
52,1170,259,257,1.3889,60000
52,2228,476,449,1.4455,60000
52,4965,872,804,3.5611,60000
52,2051,351,343,3.1944,60000
52,2708,460,455,3.0905,60000
52,1735,323,293,3.5039,60000
52,3115,622,606,2.6083,60000
52,749,214,199,0.8229,60000
52,3748,644,620,4.2011,60000
52,2319,438,423,3.6343,60000
52,1220,232,246,3.3125,60000
52,1231,,206,2.8365,59900
52,2015,355,351,3.4306,59900
52,3180,547,498,2.6098,59800
52,1248,226,200,2.4722,59800
52,2935,523,530,2.5875,59800
52,2645,464,407,2.9145,59800
52,1606,320,317,3.0324,59800
52,1911,389,348,2.5156,59800
52,1715,290,297,3.4306,59800
52,1335,280,288,1.9861,59700
52,1901,453,400,1.8828,59700
52,727,173,176,2.4653,59700
52,1972,455,442,1.5407,59600
52,1033,232,136,2.6447,59600
52,2685,546,523,2.6184,59600
52,1281,287,231,2.8906,59600
52,4103,882,171,2.1029,59600
52,443,111,21,3.125,59600
52,4642,1300,247,2.3937,59500
52,298,55,47,4.125,59500
52,3263,651,594,2.8603,59500
52,1677,358,365,2.4554,59400
52,1564,396,362,1.6186,59400
52,3065,726,738,1.4792,59400
52,1632,378,315,2.0333,59400
52,418,163,141,1.0714,59400
52,1837,332,335,3.1453,59400
52,2360,460,436,2.3152,59300
52,1427,246,221,2.2262,59300
52,1562,275,287,3.4231,59300
52,1281,291,313,1.0962,59300
52,3136,620,583,3.335,59200
52,1783,382,358,2.2264,59200
52,1938,404,414,1.7462,59200
52,1955,398,397,2.25,59200
52,1306,266,276,2.4922,59200
52,958,226,230,1.0349,59200
52,2119,373,345,2.8152,59200
52,2751,602,489,2.3882,59100
52,408,82,75,2.0313,59100
52,2236,434,412,1.8827,59100
52,915,199,175,1.8894,59100
52,1016,174,140,2.2917,59100
52,1471,373,357,1.7432,59100
52,1815,376,339,1.9091,59000
52,759,140,129,3.9,59000
52,1673,385,371,2.0586,59000
52,2271,376,372,3.1528,59000
52,2259,408,395,1.7106,59000
52,1282,273,247,1.6354,59000
52,2402,478,461,2.3194,59000
52,1838,441,425,1.6452,59000
52,1575,321,317,2.1477,58900
52,1748,346,303,1.9439,58900
52,3915,742,688,2.375,58900
52,1148,233,212,2.9208,58800
52,1880,339,315,2.7298,58800
52,1344,249,221,2.5893,58800
52,2572,454,415,3.6786,58800
52,2288,401,429,3.0278,58800
52,3297,568,568,4.0217,58800
52,2623,659,618,1.5893,58800
52,2554,443,419,4.1856,58800
52,2693,508,491,3,58800
52,2265,382,387,3.2042,58700
52,2683,553,548,1.7031,58700
52,2472,523,504,1.7756,58700
52,2344,407,406,3.1625,58700
52,2234,415,420,3.0234,58600
52,1620,366,348,1.8857,58600
52,2736,549,503,2.6944,58600
52,2471,431,426,3.25,58600
52,2185,435,419,2.2277,58600
52,3210,646,642,2.4167,58500
52,2610,597,571,1.5911,58500
52,1173,269,232,1.6146,58500
52,2450,575,508,1.6103,58500
52,2988,681,576,2.3792,58400
52,2043,443,417,2.343,58400
52,3208,691,662,1.5506,58400
52,1289,262,244,1.975,58400
52,983,165,169,2.975,58400
52,2153,458,386,1.7564,58400
52,937,158,142,4.0833,58400
52,1042,183,175,2.9815,58300
52,1925,443,422,2.162,58300
52,2279,538,511,1.3952,58300
52,1505,,359,1.6812,58300
52,1127,294,276,1.3807,58300
52,2078,431,456,2.2202,58300
52,554,121,122,2.3516,58200
52,1460,316,286,1.3676,58200
52,2911,597,588,1.7372,58200
52,2014,402,362,1.881,58200
52,1750,374,338,1.505,58200
52,1934,377,336,2.1434,58100
52,736,166,138,2.4167,58100
52,1809,477,416,1.8144,58100
52,1855,424,392,1.7572,58100
52,1393,343,336,1.5069,58100
52,972,269,286,1.63,58100
52,1590,390,372,1.6469,58000
52,3501,721,660,2.6576,58000
52,1187,308,277,1.875,58000
52,1009,246,222,1.8462,58000
52,1668,307,277,3.7794,58000
52,2098,370,354,2.6544,58000
52,2177,404,383,3.212,58000
52,2010,433,390,2.6696,58000
52,1056,274,255,2.1513,58000
52,473,,93,2.5417,58000
52,1167,306,186,2.4191,58000
52,2864,603,565,2.3571,57900
52,2508,591,550,1.6021,57900
52,1060,219,205,2.5781,57900
52,301,94,47,4.0583,57900
